seed,scenario,controller,p95_ms,p99_ms,violation_pct,served_iops,queue_depth,actions,fairness,decision_us
57,mild,predictive,7.061691844833073,8.452631147603212,0.0,17635.702779379204,0.0,26,1.0,21.109241666666666
57,mild,predictive_no_forecast,7.005110846215468,8.38490540683368,0.0,17635.222645914982,0.19037678169802436,6,1.0,2.694688888888889
57,mild,mpc,7.121887976628571,8.524684093237228,0.0,17632.488315136517,1.2750596169877841,16,1.0,20.132243055555556
58,mild,static,8.050600338586037,9.636324647701453,10.277777777777777,17614.393063433417,13.104256779731863,0,0.9926333844532823,0.08981111111111112
58,mild,reactive,7.445870988405856,8.912481940667613,0.034722222222222224,17630.217991475914,5.849568438377595,1,0.9999999520872676,1.8155236111111113
58,mild,predictive,7.038789014223978,8.4252171533893,0.0,17634.553884796824,0.0,36,1.0,19.455480555555553
58,mild,predictive_no_forecast,6.991698869917338,8.36885167762832,0.0,17634.525971830073,0.04473267076874781,5,1.0,2.5045888888888888
58,mild,mpc,7.149219072487456,8.557398586765292,0.0,17632.982451007814,1.8396492676742207,22,1.0,19.71337638888889
59,mild,static,8.8250268955337,10.563289768896393,21.5625,17605.62082447325,22.286065540095866,0,0.984372709347179,0.08754861111111112
59,mild,reactive,7.5407189600809215,9.026012088581725,0.06944444444444445,17622.084335653282,6.76745677882812,1,0.9999997820126307,1.804223611111111
59,mild,predictive,7.044335271194118,8.431855854914168,0.0,17625.73319134098,0.0,34,1.0,19.890204166666667
59,mild,predictive_no_forecast,7.010862474500209,8.391789931598735,0.0,17625.649277721346,0.02932881942224333,12,1.0,2.5728555555555555
59,mild,mpc,7.04061073857205,8.427397702230175,0.0,17625.50753191583,0.07770302102939754,20,1.0,19.693054166666666
60,mild,static,7.551875481527793,9.039366106677209,3.680555555555556,17606.54032663556,7.226951256125286,0,0.9976957381490964,0.08829444444444445
60,mild,reactive,7.371676097584444,8.823672904684413,0.1736111111111111,17616.6271109809,4.861891252154522,2,0.9999998552379714,1.8498208333333335
60,mild,predictive,7.005658738872494,8.38556121774132,0.0,17621.579454144852,0.0,36,1.0,19.33940972222222
60,mild,predictive_no_forecast,6.974185092676066,8.347888216991038,0.0,17621.579454144852,0.0,8,1.0,2.5520222222222224
60,mild,mpc,7.030472104955168,8.415262065022103,0.0,17621.579454144852,0.0,26,1.0,19.711195833333335
61,mild,static,8.854817132321548,10.598947779596996,14.791666666666666,17613.92118911988,22.689165513259532,0,0.980029531733316,0.08708055555555555
61,mild,reactive,7.524729337068492,9.00687299436987,0.034722222222222224,17629.620339519402,6.487320675132584,1,0.9999999066272817,1.7762694444444445
61,mild,predictive,7.01537789519508,8.397194753339566,0.0,17633.356871216405,0.0,35,1.0,19.356994444444446
61,mild,predictive_no_forecast,7.076024173453573,8.469786510648959,0.0,17633.27789270532,0.1609691900260939,9,1.0,2.5194319444444444
61,mild,mpc,7.143670748443958,8.550757411016255,0.0,17632.705262682714,1.3267893925806764,23,1.0,19.600706944444447
62,mild,static,7.591508141561358,9.086805199747676,6.979166666666667,17613.49227060465,7.691071102052449,0,0.9966435453469494,0.09449444444444444
62,mild,reactive,7.29428533384771,8.731038505666188,0.06944444444444445,17624.28652791311,3.83645403453325,2,0.9999999962095417,1.7864625
62,mild,predictive,7.002519212936567,8.38180330033318,0.0,17628.950676309065,0.0,28,1.0,19.1365
62,mild,predictive_no_forecast,6.976782554008938,8.350997299495534,0.0,17628.950676309065,0.0,4,1.0,2.4284694444444446
62,mild,mpc,7.074270752530458,8.467687718937952,0.0,17628.950676309065,0.0,19,1.0,19.379358333333332
63,mild,static,7.720791319378379,9.241553245922603,6.354166666666666,17599.883173516875,9.287862165794893,0,0.9949833978022108,0.08954166666666667
63,mild,reactive,7.36056612754734,8.810374607215767,0.06944444444444445,17612.30426572663,4.72904546446637,2,0.9999999919504035,1.8189875
63,mild,predictive,7.0146494024313535,8.396322769576908,0.0,17616.761176529908,0.18583399992115687,33,1.0,18.951575000000002
63,mild,predictive_no_forecast,6.982042461887808,8.357293249835408,0.0,17616.87606469219,0.0,2,1.0,2.4016875
63,mild,mpc,6.984698540122999,8.360472494995701,0.0,17616.87606469219,0.0,21,1.0,19.147969444444442
64,mild,static,9.586338673278172,11.474556896802664,21.07638888888889,17606.009089048555,29.657019226153867,0,0.9710477078030328,0.08701944444444444
64,mild,reactive,9.17822775364082,10.986060492994309,6.111111111111111,17604.91313811037,20.222074771637914,38,0.9997607012584322,2.3785694444444445
64,mild,predictive,7.054152408263295,8.443606670496992,0.0,17627.294569959384,0.10934649888186293,35,1.0,19.25550138888889
64,mild,predictive_no_forecast,7.111321486344815,8.512036324564255,0.0,17626.6539558558,0.9424710674790026,9,1.0,2.5056125000000002
64,mild,mpc,7.154508261307236,8.563729585504118,0.0,17626.463802212584,1.0741235041313646,20,1.0,19.22804861111111
65,mild,static,8.640550089577204,10.34247662237272,17.1875,17590.629521138762,20.152325018589476,0,0.9835313138033284,0.08874027777777778
65,mild,reactive,8.060936438837452,9.648696646487261,0.24305555555555555,17618.395515139335,9.08585731536009,3,0.9999865539040195,1.7995736111111111
65,mild,predictive,7.1129755043611596,8.514016134008058,0.06944444444444445,17624.60019973427,1.3130341859395793,32,0.9999999591384486,19.11658611111111
65,mild,predictive_no_forecast,7.124908161738398,8.528299163292939,0.1388888888888889,17622.85658308427,1.7830255306899139,6,0.9999934731324494,2.480313888888889
65,mild,mpc,7.277288556248673,8.71069387793402,3.958333333333333,17616.873854921832,3.4012729430042676,16,0.9989532035409331,19.121730555555555
66,mild,static,7.7133406049193995,9.23263496649443,4.722222222222222,17599.51542589162,8.580920852740213,0,0.9945911267058591,0.088575
66,mild,reactive,7.377631231294179,8.83080101927637,0.10416666666666667,17616.386055188814,4.323368241725822,2,0.9999996404096113,1.7796236111111112
66,mild,predictive,7.00560507713437,8.38549698626689,0.0,17627.391940324815,0.0,30,1.0,18.802588888888888
66,mild,predictive_no_forecast,7.061175738545324,8.45201338401637,0.0,17626.021272582435,0.46751663402144544,5,1.0,2.434826388888889
66,mild,mpc,7.026506560359203,8.410515428308736,0.0,17627.391940324815,0.0,15,1.0,19.092038888888887
67,mild,static,10.552531782316096,12.631060769742021,23.40277777777778,17592.52641940779,42.732399504208956,0,0.9417853135080577,0.0907388888888889
67,mild,reactive,9.091419278847654,10.88215337922672,23.40277777777778,17608.412494197575,25.307548716734612,135,0.9825970613569096,4.010376388888889
67,mild,predictive,7.429579596612933,8.892981638370044,0.0,17618.25955266917,4.5880668704972845,32,1.0,18.85757222222222
67,mild,predictive_no_forecast,8.191285020981896,9.804719949357125,12.465277777777779,17613.83596753497,13.89798402218656,8,0.9994092856318368,2.5033652777777777
67,mild,mpc,7.809547841408059,9.34779211320057,0.20833333333333334,17615.967329795316,8.93486233243213,21,0.9999897966361914,19.18310277777778
68,mild,static,9.05436054640568,10.837795199485592,21.944444444444443,17615.071411515844,25.02660412033277,0,0.9794257001814994,0.09024305555555556
68,mild,reactive,8.17364507722883,9.783605471228448,0.10416666666666667,17623.244788227967,10.017237070141098,2,0.9999997898057442,1.7777
68,mild,predictive,7.035350467150912,8.421101316741247,0.0,17629.508349674205,0.0,30,1.0,18.854465277777777
68,mild,predictive_no_forecast,7.030249559068799,8.414995684339926,0.0,17629.508349674205,0.0,8,1.0,2.4880166666666668
68,mild,mpc,7.0394180453513275,8.42597008458721,0.0,17629.508349674205,0.0,21,1.0,19.330868055555555
69,mild,static,9.385376679156211,11.23401147959609,26.006944444444446,17588.72858020478,26.767280521396877,0,0.9833001049446073,0.08802916666666667
69,mild,reactive,9.007268091599519,10.781426958126703,0.4861111111111111,17598.246708559287,15.879375090170798,4,0.9999744452245148,1.8287513888888889
69,mild,predictive,7.011453752851824,8.392497673868098,0.0,17615.072226507913,0.0,33,1.0,19.033851388888888
69,mild,predictive_no_forecast,7.168906926722484,8.580964351682976,0.0,17614.008713081388,0.5562851674157739,9,1.0,2.514575
69,mild,mpc,7.095962709756506,8.49365233440552,0.0,17613.77148695611,0.6764569561722159,17,1.0,19.19729166666667
70,mild,static,8.923758026951875,10.681467941351498,19.09722222222222,17620.197301139793,23.388626298635796,0,0.9824844369038759,0.08904999999999999
70,mild,reactive,8.27111965139271,9.900279582727647,0.1388888888888889,17633.316892697076,11.024108708576843,2,0.9999956487210849,1.8105458333333333
70,mild,predictive,7.036628178385375,8.422630698370362,0.0,17640.815262230182,0.0,33,1.0,19.046173611111108
70,mild,predictive_no_forecast,7.099161248402992,8.49748088823994,0.0,17640.588797477183,0.47662404407127984,6,1.0,2.4575444444444443
70,mild,mpc,7.075359278791729,8.468990651887061,0.0,17639.946736198464,0.5360311897692708,23,1.0,19.366170833333335
71,mild,static,9.455775858721879,11.318277164227693,17.8125,17582.0328832331,29.812772873900542,0,0.9623088181284986,0.09014722222222223
71,mild,reactive,8.759752206933682,10.485157944663047,0.6597222222222222,17604.565408924893,13.407880908363632,7,0.999983398969544,1.8549930555555556
71,mild,predictive,7.349376488279731,8.796980948092417,0.06944444444444445,17615.618403718494,3.7949464100198997,28,0.999999659152423,19.310219444444442
71,mild,predictive_no_forecast,7.362736947458158,8.812973012866582,0.06944444444444445,17615.721296127416,3.900429876349465,10,0.9999998396785283,2.56025
71,mild,mpc,7.512794555656883,8.992587422680222,0.20833333333333334,17613.861004734114,5.6837347733096975,19,0.9999854080079699,19.593243055555554
72,mild,static,8.395178328808026,10.048774060239918,14.791666666666666,17610.376945132117,16.715753022124357,0,0.9941817182005692,0.08913888888888889
72,mild,reactive,7.911432773205676,9.469745289140125,0.06944444444444445,17617.440121574717,9.388061285208671,1,0.9999998843964051,1.7986777777777776
72,mild,predictive,7.143117343168621,8.550095001671538,0.0,17622.918024795472,0.6381831703176046,34,1.0,19.48082638888889
72,mild,predictive_no_forecast,7.206932834606966,8.626480211120455,0.0,17622.751608655097,1.0578869480048394,11,1.0,2.563947222222222
72,mild,mpc,7.698502741918826,9.21487449411495,0.10416666666666667,17619.61291786044,7.308643966965403,21,0.9999982287946811,19.80247361111111
73,mild,static,8.191018557219975,9.804401000308753,15.243055555555557,17613.24553403852,14.27898407209428,0,0.9976962854998618,0.08987361111111111
73,mild,reactive,7.6260101903213116,9.128103106596722,0.24305555555555555,17623.885322263708,7.259880097007983,3,0.9999901390745594,1.8271069444444445
73,mild,predictive,7.060204021010469,8.450850267573124,0.0,17635.773391425566,0.004812251064853084,33,1.0,19.49296111111111
73,mild,predictive_no_forecast,6.979336926030816,8.354054805400535,0.0,17635.136255403006,0.10258748564267146,4,1.0,2.472448611111111
73,mild,mpc,7.086281759254776,8.48206453001708,0.0,17632.477114447243,0.5127691748344531,18,1.0,20.80544722222222
74,mild,static,8.697412017816031,10.410538627385854,10.79861111111111,17617.935356983682,20.15983163764432,0,0.991261236134084,0.0942236111111111
74,mild,reactive,8.631491166771745,10.331633366287376,0.1736111111111111,17623.33336680997,15.561933158810156,4,0.9999995602213374,1.9901624999999998
74,mild,predictive,7.041131241778103,8.428020728795,0.0,17639.814576631652,0.22484219127801783,39,1.0,20.240218055555555
74,mild,predictive_no_forecast,7.145083169570098,8.552448036303613,0.0,17639.63868049652,0.4740033666513636,11,1.0,2.6502347222222222
74,mild,mpc,7.216921346931913,8.638436157691224,0.0,17638.251442374774,2.1942045445361726,22,1.0,19.407933333333336
75,mild,static,8.461650237189673,10.128338920272494,8.125,17610.832576204823,18.033710969074797,0,0.9803797512713502,0.09014444444444444
75,mild,reactive,7.718229492622532,9.238486816926972,6.041666666666667,17629.146302901736,8.819266940184551,36,0.9997552268950909,2.3530138888888885
75,mild,predictive,7.172935395047177,8.585786306192826,0.0,17635.573110695594,1.585745732731372,32,1.0,18.973288888888888
75,mild,predictive_no_forecast,7.244445739891504,8.671382021991349,0.06944444444444445,17633.6092915322,2.7540309995782684,6,0.9999996832826734,2.466731944444444
75,mild,mpc,7.407150348679011,8.866134508267296,4.618055555555555,17630.203001260095,4.678384771292227,19,0.9999273246156481,19.33190972222222
76,mild,static,9.236115256449748,11.055350079689847,12.118055555555555,17587.348022266357,26.706979395940515,0,0.964584788253154,0.09015000000000001
76,mild,reactive,7.899564928873364,9.455539839105993,11.944444444444445,17613.634666568967,10.739857091643406,70,0.9985352766005906,2.9648805555555553
76,mild,predictive,7.142219171876207,8.549019917851824,0.0,17622.86203541133,1.6350806024030737,31,1.0,18.913725
76,mild,predictive_no_forecast,7.424128804618389,8.88645720552809,0.24305555555555555,17619.040199400348,5.099847297264936,8,0.9999888120737509,2.506009722222222
76,mild,mpc,7.452573728739661,8.920504917733838,0.2777777777777778,17618.851031647497,5.443948059096666,19,0.9999852773281128,19.664943055555554
77,mild,static,8.438660159522676,10.100820493974107,12.67361111111111,17615.567497844982,17.741229652551567,0,0.9823311533370849,0.09055833333333334
77,mild,reactive,7.520847152413676,9.002226136980008,0.24305555555555555,17632.38120386721,5.709605182969579,2,0.9999970873570324,1.818701388888889
77,mild,predictive,7.005052509006859,8.384835578962761,0.0,17637.2398972019,0.0,34,1.0,19.441554166666666
77,mild,predictive_no_forecast,6.963727294322166,8.335370549264399,0.0,17637.2398972019,0.0,6,1.0,2.531230555555555
77,mild,mpc,6.997559442648749,8.37586660559471,0.0,17637.08191717737,0.03573975049622798,21,1.0,19.829156944444442
78,mild,static,8.63901419159187,10.340638199026627,16.041666666666668,17615.545621611076,20.102609814168567,0,0.9864742699981888,0.08865416666666667
78,mild,reactive,7.736470857531907,9.260321177954868,0.10416666666666667,17631.479301035077,8.142782023551149,2,0.9999989523643921,1.8777875
78,mild,predictive,7.052040888365657,8.44107924516495,0.0,17635.922930357137,0.09294680877720791,31,1.0,20.7035375
78,mild,predictive_no_forecast,7.111990033297616,8.512836555007748,0.0,17635.56043793818,0.8290749181201522,10,1.0,2.592175
78,mild,mpc,7.094350398145232,8.491722446264744,0.0,17635.876239332913,0.18830231634026187,23,1.0,19.95287638888889
79,mild,static,8.134899859225744,9.737228619376278,14.270833333333332,17597.08760374592,14.148899469501574,0,0.9933478605628577,0.09100694444444445
79,mild,reactive,7.828903810022885,9.370960621088011,0.06944444444444445,17604.659330010334,8.964506517121048,2,0.9999993001872737,1.8034180555555557
79,mild,predictive,7.030644215101257,8.415468075651487,0.0,17612.362762334717,0.0,31,1.0,19.363668055555554
79,mild,predictive_no_forecast,7.0580978983524165,8.44832930257335,0.0,17611.947589515043,0.6340718889232682,4,1.0,2.480491666666667
79,mild,mpc,7.007860878861924,8.388197112577163,0.0,17612.362762334717,0.0,18,1.0,19.65565555555556
80,mild,static,8.966121613603812,10.732175870828797,22.95138888888889,17629.043956655853,23.9510812317018,0,0.9825688788673776,0.08941805555555556
80,mild,reactive,8.02627836018883,9.607211976589682,0.1388888888888889,17637.811761519573,10.957990121556794,2,0.9999976247985025,1.781425
80,mild,predictive,7.03568483052445,8.421501539567146,0.0,17645.153725369502,0.0,32,1.0,19.306769444444445
80,mild,predictive_no_forecast,7.060306116162651,8.45097247237649,0.0,17644.91307187012,0.5064860760113115,7,1.0,2.4920763888888886
80,mild,mpc,7.038816922980032,8.42525055932457,0.0,17645.106188362908,0.09984881889676242,22,1.0,19.543058333333335
81,mild,static,8.695876543833627,10.408700711558446,12.291666666666666,17597.7457684559,20.813808971379874,0,0.9790853461678375,0.08981666666666667
81,mild,reactive,7.607254145398287,9.105652689188869,0.06944444444444445,17612.8644659804,6.780123023413496,2,0.9999998177217236,1.8047513888888889
81,mild,predictive,7.0192641219899325,8.401846449048564,0.0,17617.486193392502,0.0034579267598580416,32,1.0,19.197979166666666
81,mild,predictive_no_forecast,7.014574721829837,8.396233379159954,0.0,17617.21123318897,0.259467004397724,9,1.0,2.5435250000000003
81,mild,mpc,7.013431014532657,8.39486439618303,0.0,17617.35939219993,0.12143958876476327,19,1.0,19.65293888888889
82,mild,static,8.32923874045567,9.969846371151487,17.083333333333332,17616.06768660926,16.42115285222302,0,0.9906782521101053,0.09035555555555555
82,mild,reactive,7.468761216188068,8.939880849679659,0.10416666666666667,17630.96956714267,5.957285310065069,1,0.9999992210086138,1.8038472222222222
82,mild,predictive,7.012919791389371,8.394252477572133,0.0,17635.13279064368,0.0,30,1.0,19.261912499999998
82,mild,predictive_no_forecast,7.004257039711854,8.38388342632177,0.0,17635.13279064368,0.0,8,1.0,2.510393055555556
82,mild,mpc,7.055067300457423,8.444701768729324,0.0,17634.530625753476,0.29031124428956195,20,1.0,19.465266666666665
83,mild,static,7.959562523364438,9.527355141602897,10.3125,17622.020753105226,11.81347162619652,0,0.9941842531636589,0.08979444444444445
83,mild,reactive,7.736870261035192,9.260799251845157,0.1388888888888889,17627.72642379474,7.225244883315857,1,0.9999990320848308,1.7894180555555557
83,mild,predictive,7.03666405931064,8.422673646750615,0.0,17635.95684019796,0.0,30,1.0,19.230570833333335
83,mild,predictive_no_forecast,6.989001162254528,8.365622603304669,0.0,17635.95684019796,0.0,7,1.0,2.5100291666666665
83,mild,mpc,7.090812546668405,8.487487745254613,0.0,17635.734487510144,0.12744511316883717,19,1.0,19.417829166666667
84,mild,static,9.113422661139431,10.908490761060841,16.319444444444446,17612.515338473055,23.44232664655726,0,0.988818814779151,0.08814444444444444
84,mild,reactive,8.606211257137877,10.301374080513524,0.3819444444444444,17619.11168246011,15.59039656093671,4,0.9999805687459931,1.8170527777777776
84,mild,predictive,7.0612227425049,8.452069646331617,0.0,17635.746459057467,0.0,31,1.0,19.14625
84,mild,predictive_no_forecast,7.057715759216974,8.447871893608196,0.0,17635.746459057467,0.0,7,1.0,2.4974569444444445
84,mild,mpc,7.035620852087983,8.421424959317438,0.0,17635.559291446356,0.15283016697650212,26,1.0,19.719233333333335
85,mild,static,8.760506862661984,10.486061244701462,16.631944444444443,17638.952805735214,19.67970441536107,0,0.994673038740769,0.09027638888888889
85,mild,reactive,7.932401270538438,9.49484394503842,0.1388888888888889,17649.958744855816,10.062685041004496,2,0.9999976772234406,1.784486111111111
85,mild,predictive,7.047449596983088,8.435583608510056,0.0,17659.982912358864,0.0,31,1.0,19.09554027777778
85,mild,predictive_no_forecast,7.041566526351902,8.42854175123939,0.0,17659.717425384835,0.25042073214587285,9,1.0,2.5195652777777777
85,mild,mpc,7.288116547585141,8.723654655442816,0.0,17656.82959267096,2.9825935886980037,19,1.0,19.287968055555556
86,mild,static,8.50898425768291,10.184996308438645,16.458333333333332,17622.72914933867,18.556793860921896,0,0.989692929193235,0.08942777777777777
86,mild,reactive,7.803041705142707,9.34000446524659,0.06944444444444445,17633.41567678951,9.406432657206041,1,0.9999993199858628,2.065179166666667
86,mild,predictive,7.023926850642876,8.407427593951335,0.0,17638.368642222715,0.0,31,1.0,19.881952777777776
86,mild,predictive_no_forecast,7.0131386033338385,8.394514388838981,0.0,17638.368642222715,0.0,6,1.0,2.564445833333333
86,mild,mpc,7.074094957144618,8.467477297188262,0.0,17637.82427192059,0.7206208135256795,20,1.0,20.287215277777776
87,mild,static,8.015315095381819,9.594089280835812,4.652777777777778,17614.216839729706,12.73518592120072,0,0.9949138571823367,0.08921944444444445
87,mild,reactive,7.478700158230774,8.95177746212472,0.034722222222222224,17629.86863263531,5.916662042704754,1,0.9999999953799696,1.7906208333333333
87,mild,predictive,7.061587583713485,8.45250635020252,0.0,17633.073996565185,0.20188066883131456,32,1.0,19.792420833333335
87,mild,predictive_no_forecast,6.999148491569641,8.377768649000002,0.0,17633.1769743129,0.0,3,1.0,2.5117402777777778
87,mild,mpc,7.022087827752401,8.405226339279386,0.0,17633.1769743129,0.0,17,1.0,19.663709722222222
88,mild,static,8.228687383612966,9.849489444021586,18.194444444444443,17620.546400423817,15.22581244538725,0,0.9969634243701552,0.08828194444444445
88,mild,reactive,8.268589264148757,9.897250785875036,0.06944444444444445,17622.92268969354,12.201943007536658,2,0.9999993269120993,1.8369347222222223
88,mild,predictive,7.001905804930522,8.381069069538041,0.0,17631.493556791735,0.0,33,1.0,19.228768055555555
88,mild,predictive_no_forecast,7.021656391130505,8.404709922716808,0.0,17631.493556791735,0.0,8,1.0,2.5238
88,mild,mpc,7.084266848305114,8.479652742668229,0.0,17630.608753358876,0.881020360977687,23,1.0,19.60312361111111
89,mild,static,8.009743496154309,9.587420245396826,12.152777777777777,17618.306059377068,12.614342378502998,0,0.99112213258056,0.099225
89,mild,reactive,7.555590880260064,9.043813326371911,0.20833333333333334,17631.185485048572,5.615627742781108,2,0.9999934452852269,1.7940583333333333
89,mild,predictive,7.018036865047971,8.400377459678621,0.0,17637.63064144744,0.0,31,1.0,19.131030555555558
89,mild,predictive_no_forecast,6.974069308340068,8.347749626649458,0.0,17637.63064144744,0.0,9,1.0,2.5413319444444444
89,mild,mpc,7.023342677681354,8.40672835661861,0.0,17637.108924601634,0.07143307183865549,22,1.0,19.633383333333335
90,mild,static,8.453301874328547,10.118346182908418,6.770833333333333,17584.296212485002,17.573623704657546,0,0.9791404547574699,0.08967083333333334
90,mild,reactive,7.680565347905745,9.193403977038699,6.666666666666667,17608.976832895714,8.1723396886091,39,0.9996031609800672,2.436815277777778
90,mild,predictive,7.189537899844865,8.605659001329455,0.0,17620.567177086927,1.5692385057091593,28,1.0,19.28635277777778
90,mild,predictive_no_forecast,7.332675968693247,8.776990932223736,0.06944444444444445,17618.687596331587,2.4476665627864977,6,0.9999996064231435,2.498169444444444
90,mild,mpc,7.550537236189063,9.03776426755964,6.5625,17611.573845505765,5.7675315296568375,16,0.9992686517775343,19.334144444444448
91,mild,static,10.167410366161878,12.170082104951332,18.020833333333332,17611.184876846914,38.21643650833229,0,0.9449483442900879,0.09030277777777777
91,mild,reactive,8.891897535779021,10.643331898886995,18.020833333333332,17629.76066831459,22.990911471428213,104,0.9788554272616927,3.5465138888888887
91,mild,predictive,8.025846635577038,9.606695215311916,11.70138888888889,17637.090114826486,11.99004986578836,36,0.9988449505588345,19.353002777777778
91,mild,predictive_no_forecast,8.185284045634573,9.797536963714114,16.21527777777778,17635.945878117214,13.710271120868752,6,0.9973263283333278,2.5097805555555555
91,mild,mpc,8.573097499207211,10.261737915717717,18.020833333333332,17633.221898446543,17.796457489718133,19,0.9902863761070535,19.502647222222222
92,mild,static,8.73102404636107,10.45077120700795,18.15972222222222,17617.92237106831,21.16507765379115,0,0.9826337624027638,0.09328194444444445
92,mild,reactive,7.60567226868303,9.103759230696348,0.1736111111111111,17631.069986522725,6.602649133854572,2,0.9999997170622559,1.7891166666666665
92,mild,predictive,7.0694236871458465,8.461885928553361,0.0,17635.148570558078,0.6435160685328063,37,1.0,19.474281944444442
92,mild,predictive_no_forecast,7.054144557824923,8.443597273760126,0.0,17635.571561070883,0.0,10,1.0,2.6523180555555554
92,mild,mpc,7.233765373847659,8.658597947484319,0.0,17634.130036040366,2.1922384255493914,19,1.0,20.013193055555554
93,mild,static,7.577863087810162,9.07047248389398,3.854166666666667,17603.559583595812,7.314495917709833,0,0.9998397812623347,0.08978611111111111
93,mild,reactive,7.433513690199283,8.897690629177923,0.034722222222222224,17609.15728688436,5.4135783867241605,1,0.9999997334609854,1.8515666666666666
93,mild,predictive,7.024211030323476,8.407767748417495,0.0,17614.030703926543,0.0,33,1.0,19.515054166666665
93,mild,predictive_no_forecast,6.9640555437686835,8.33576345390495,0.0,17614.030703926543,0.0,6,1.0,2.4944916666666668
93,mild,mpc,7.022147805721099,8.405298131090396,0.0,17613.98270342004,0.006149869513543144,17,1.0,19.594390277777777
94,mild,static,8.238125565523106,9.860786661762493,12.63888888888889,17607.28253428409,15.41858741788107,0,0.9874139182225248,0.09027638888888889
94,mild,reactive,7.433015124125315,8.897093860695454,0.06944444444444445,17627.414958585246,4.824749294430782,2,0.9999999516416259,1.8186402777777777
94,mild,predictive,7.010572305835311,8.39144260849983,0.0,17631.27909728781,0.0,27,1.0,20.462831944444446
94,mild,predictive_no_forecast,6.980279141176102,8.355182608377447,0.0,17631.27909728781,0.0,5,1.0,2.5185680555555554
94,mild,mpc,7.024151772024901,8.407696818029812,0.0,17630.153797476603,0.38049196348156605,14,1.0,21.282358333333335
95,mild,static,8.833165617305745,10.573031572229615,16.84027777777778,17613.320255691066,21.898795310368758,0,0.9816099321628542,0.09308888888888889
95,mild,reactive,9.000810708729984,10.773697666510138,0.10416666666666667,17619.2190253261,16.24345825594821,3,0.9999993178581481,1.8900638888888888
95,mild,predictive,7.023912887893421,8.407410880963349,0.0,17633.247755808967,0.0,37,1.0,21.223009722222223
95,mild,predictive_no_forecast,7.063583047666845,8.454894860086076,0.0,17632.78436729084,0.6853617230198461,6,1.0,2.5802055555555556
95,mild,mpc,7.159525729566733,8.569735342966233,0.0,17631.17144599336,1.6928134366793632,24,1.0,21.307219444444442
96,mild,static,9.598270461056089,11.48883888520351,20.76388888888889,17587.44545862235,31.49635888795955,0,0.9621505212041177,0.09733472222222223
96,mild,reactive,8.442813845101146,10.105792329742275,20.76388888888889,17604.358611669355,17.465162429082298,120,0.9950279520579454,3.916023611111111
96,mild,predictive,7.1601745514642,8.570511963116232,0.0,17613.333098082003,1.4903910004939689,34,1.0,19.26815416666667
96,mild,predictive_no_forecast,7.658109948724503,9.166525544685397,0.1388888888888889,17609.85950253498,7.748722396801178,9,0.9999934723810658,2.559963888888889
96,mild,mpc,7.677600761221505,9.189855456613603,0.10416666666666667,17609.597146983222,7.917597211626412,19,0.9999932588211314,19.64727222222222
97,mild,static,7.831716819378754,9.374327708044275,9.82638888888889,17618.26902084685,10.414356048670431,0,0.9936144602372331,0.08865416666666667
97,mild,reactive,7.377298958318753,8.830403298593652,0.1388888888888889,17633.79681238732,4.2954740793662305,2,0.9999985285380594,1.8060166666666666
97,mild,predictive,7.019740736978424,8.402416942746896,0.0,17638.768242174137,0.0,32,1.0,19.229913888888888
97,mild,predictive_no_forecast,6.98273374798875,8.358120698350186,0.0,17638.768242174137,0.0,7,1.0,2.5229805555555553
97,mild,mpc,7.022750786161869,8.406019880405873,0.0,17638.56580495605,0.047640269053104145,19,1.0,21.45990972222222
98,mild,static,8.417750700766366,10.075792505462761,15.45138888888889,17650.87168404311,17.461458507950706,0,0.9867684559235883,0.08962638888888888
98,mild,reactive,7.488684728785368,8.963728690515813,0.10416666666666667,17669.621052420953,5.825544427438731,2,0.9999995874534995,1.8561347222222222
98,mild,predictive,7.017205223834724,8.399382010347635,0.0,17674.15369177086,0.0,30,1.0,19.517818055555555
98,mild,predictive_no_forecast,7.029347354577388,8.413915772903248,0.0,17673.92208699316,0.3533391023566882,8,1.0,2.549026388888889
98,mild,mpc,7.007332807131482,8.387565026717994,0.0,17674.15369177086,0.0,20,1.0,21.140640277777777
99,mild,static,8.674341004753323,10.3829233238714,12.36111111111111,17602.490617667114,20.540253863849546,0,0.9776695110671311,0.08840555555555556
99,mild,reactive,8.235323640581028,9.857432842513646,0.10416666666666667,17619.309751641475,10.309261630115746,2,0.9999992201309977,1.7989472222222223
99,mild,predictive,7.013533592008843,8.394987178313606,0.0,17628.048251900203,0.0,35,1.0,19.647283333333334
99,mild,predictive_no_forecast,6.996354683292243,8.374424545152838,0.0,17628.028436999488,0.03138626439419538,7,1.0,2.5476180555555556
99,mild,mpc,7.20210219827816,8.62069808581781,0.0,17626.24160426433,1.7121287164757852,21,1.0,19.810443055555556
0,severe,static,13.754801819589895,16.464080965872764,41.5625,17952.03133297951,68.21816948987133,0,0.9445735072656866,0.08912361111111111
0,severe,reactive,13.94870327603742,16.69617513343873,18.368055555555557,18028.224459717123,63.97097855377435,98,0.9531309196046767,3.4542527777777776
0,severe,predictive,10.619350646948124,12.711040925892473,16.770833333333332,18052.9098375446,32.72821916968906,55,0.98232895790655,19.86027916666667
0,severe,predictive_no_forecast,11.113794132869723,13.30287479540468,16.770833333333332,18044.550817230174,37.525137640475464,25,0.9778715431496895,2.7765138888888887
